numero_celular;data_captura;tipo_cupom;tipo_loja;local_captura;latitude;longitude;nome_loja;endereco_loja;valor_compra;valor_cupom
(11) 96963-7838;13/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.56336020866861;-46.652240193700905;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;697.88;34.89
(11) 99137-6912;17/07/2025;Cashback;vestuário;Shopping Cidade São Paulo;-23.5633218150151;-46.6525248531713;Renner;Av. Paulista, 2230;472.5;23.62
(11) 93352-9381;27/07/2025;Cashback;eletrodoméstico;Semáforo;-23.562203990008403;-46.653849001367796;Ponto Frio;Rua da Consolação, 2303;635.78;31.79
(31) 94338-4768;27/07/2025;Desconto;outros;Semáforo;-23.562029024821605;-46.654128526518996;Smart Fit;Av. Paulista, 2006;284.47;119.9
(11) 95346-6615;19/07/2025;Desconto;vestuário;Estação Consolação;-23.5556925786492;-46.661742354865204;Lojas Americanas;Av. Paulista, 2300;394.04;190.45
(11) 99848-8584;18/07/2025;Desconto;restaurante;Shopping Pátio Paulista;-23.5702110446318;-46.64594315984611;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;133.8;60.65
(71) 96440-7438;30/07/2025;Produto;móveis;Parque Trianon;-23.564068091453798;-46.65742042956651;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;428.41;17.33
(11) 94300-6171;07/07/2025;Produto;eletrodoméstico;Shopping Cidade São Paulo;-23.563261062317498;-46.6528068906493;Kalunga;Rua Augusta, 2220;684.38;13.33
(31) 97857-4246;19/07/2025;Cashback;vestuário;MASP;-23.5611901050432;-46.6556510488699;Renner;Av. Paulista, 2230;615.09;30.75
(11) 98790-8186;05/07/2025;Produto;vestuário;Parque Trianon;-23.56377674894781;-46.6569903382559;Riachuelo;Av. Paulista, 2277;251.13;10.74
(11) 98785-9124;05/07/2025;Produto;outros;Parque Trianon;-23.5642759611214;-46.65723910218959;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;134.57;2.03
(11) 92122-6603;12/07/2025;Cashback;móveis;Parque Trianon;-23.563552948383396;-46.656568296868805;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;580.13;29.01
(11) 93499-2909;12/07/2025;Produto;vestuário;Semáforo;-23.561963233452904;-46.654154690210206;Lojas Americanas;Av. Paulista, 2300;452.25;26.32
(11) 97177-7788;03/07/2025;Cashback;farmácia;Calçada aleatória;-23.56358941297311;-46.6502083509484;Drogaria São Paulo;Av. Paulista, 1230;955.54;47.78
(11) 97800-3637;12/07/2025;Produto;restaurante;Parque Trianon;-23.563943345237504;-46.656593412808306;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;174.01;5.69
(11) 95687-2633;19/07/2025;Desconto;restaurante;Calçada aleatória;-23.5642509015499;-46.6497512329243;Subway;Av. Paulista, 2026;258.54;70.16
(11) 91422-3058;19/07/2025;Desconto;farmácia;Calçada aleatória;-23.563843831761197;-46.65001185496261;Drogaria São Paulo;Av. Paulista, 1230;684.33;68.74
(11) 92255-9343;06/07/2025;Desconto;restaurante;Calçada aleatória;-23.564298030079698;-46.650217331928;Subway;Av. Paulista, 2026;536.02;259.38
(11) 95168-8305;05/07/2025;Desconto;farmácia;Calçada aleatória;-23.563913164678105;-46.650427001038395;Drogaria São Paulo;Av. Paulista, 1230;960.98;271.2
(11) 93809-4075;05/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.5705097768422;-46.64548868470471;Kalunga;Rua Augusta, 2220;210.18;10.51
(11) 95028-3194;27/07/2025;Desconto;outros;Shopping Pátio Paulista;-23.570253433948103;-46.646070507122296;Smart Fit;Av. Paulista, 2006;779.17;353.24
(11) 93090-4928;05/07/2025;Produto;mercado express;Semáforo;-23.561605125810797;-46.65349139095171;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;672.84;39.36
(11) 97803-8367;12/07/2025;Desconto;mercado express;Shopping Cidade São Paulo;-23.563033954529608;-46.6526144145744;Pão de Açúcar;Rua Pamplona, 1704;405.26;126.54
(11) 99440-3678;20/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.564098432786494;-46.650014279173504;Kalunga;Rua Augusta, 2220;601.89;24.54
(11) 93601-1966;05/07/2025;Cashback;outros;Semáforo;-23.561918860947298;-46.6539934055342;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;880.44;44.02
(11) 93871-6608;13/07/2025;Desconto;vestuário;Estação Consolação;-23.5556866504571;-46.661645224027204;Renner;Av. Paulista, 2230;117.93;47.62
(11) 93410-4715;20/07/2025;Cashback;farmácia;Shopping Cidade São Paulo;-23.5630774678716;-46.65244115702632;Drogaria São Paulo;Av. Paulista, 1230;283.81;14.19
(11) 99075-6363;12/07/2025;Cashback;mercado express;Calçada aleatória;-23.564101456015003;-46.6501728075511;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;543.33;27.17
(11) 96795-3162;26/07/2025;Desconto;vestuário;MASP;-23.560838822139598;-46.655441829764094;Renner;Av. Paulista, 2230;261.42;56.96
(11) 93862-7810;12/07/2025;Cashback;eletrodoméstico;Estação Consolação;-23.5556044117429;-46.6612204073008;Ponto Frio;Rua da Consolação, 2303;757.47;37.87
(11) 91762-5530;27/07/2025;Produto;móveis;Calçada aleatória;-23.5637604615983;-46.64994561865208;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;607.02;10.7
(41) 94264-4681;26/07/2025;Produto;vestuário;Calçada aleatória;-23.564451671402303;-46.650078649175995;Riachuelo;Av. Paulista, 2277;388.54;20.6
(71) 96205-9763;12/07/2025;Produto;móveis;MASP;-23.561514511367598;-46.656220922551896;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;458.97;5.13
(11) 92748-5621;31/07/2025;Produto;vestuário;Estação Consolação;-23.556216848682297;-46.661470184195984;Renner;Av. Paulista, 2230;433.04;24.71
(11) 97588-6981;12/07/2025;Cashback;vestuário;Estação Consolação;-23.5556736487032;-46.66196821909401;Riachuelo;Av. Paulista, 2277;795.21;39.76
(11) 94835-1662;06/07/2025;Cashback;móveis;Shopping Pátio Paulista;-23.570772763551894;-46.645302633318;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;858.39;42.92
(61) 96647-7914;26/07/2025;Desconto;vestuário;Semáforo;-23.562263308953998;-46.6539487603288;Renner;Av. Paulista, 2230;694.43;315.25
(11) 95405-5667;05/07/2025;Produto;vestuário;Shopping Cidade São Paulo;-23.5632139334898;-46.652151090958604;Riachuelo;Av. Paulista, 2277;490.77;23.74
(11) 94061-7918;27/07/2025;Desconto;restaurante;Shopping Pátio Paulista;-23.57080583229569;-46.645623974956706;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;754.91;278.93
(11) 91218-2944;05/07/2025;Produto;restaurante;Calçada aleatória;-23.563949383226696;-46.6499309457581;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;743.47;20.74
(41) 96469-9302;20/07/2025;Cashback;outros;Calçada aleatória;-23.563976277842603;-46.649896617203794;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;161.71;8.09
(21) 91331-1511;06/07/2025;Desconto;mercado express;Calçada aleatória;-23.563342468900306;-46.64923161066689;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;794.76;296.97
(11) 95170-3473;05/07/2025;Cashback;outros;Calçada aleatória;-23.56419176484219;-46.6506954728941;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;559.93;28.0
(41) 97716-2646;26/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.563821351409693;-46.64994412426201;Kalunga;Rua Augusta, 2220;961.48;48.07
(11) 96667-2226;12/07/2025;Cashback;mercado express;Calçada aleatória;-23.563681687442198;-46.64991453422999;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;701.06;35.05
(11) 93993-6605;14/07/2025;Produto;móveis;MASP;-23.561396418818102;-46.65554232802121;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;224.91;11.82
(11) 91950-6283;20/07/2025;Produto;móveis;Calçada aleatória;-23.563619365823392;-46.6504159680176;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;521.11;18.88
(11) 91461-5484;08/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.5642449818561;-46.65003167788771;Ponto Frio;Rua da Consolação, 2303;116.97;5.85
(11) 93340-8365;27/07/2025;Desconto;vestuário;Parque Trianon;-23.5639824687128;-46.65706679496099;Havaianas;Av. Paulista, 2439;211.07;56.85
(11) 92280-1401;05/07/2025;Cashback;eletrodoméstico;MASP;-23.561283737846598;-46.65558216856321;Kalunga;Rua Augusta, 2220;280.54;14.03
(11) 99766-8758;12/07/2025;Desconto;mercado express;MASP;-23.560897187086702;-46.65570732609279;Pão de Açúcar;Rua Pamplona, 1704;199.14;59.14
(11) 94630-2688;26/07/2025;Produto;móveis;MASP;-23.5616697001035;-46.6559252128675;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;488.74;25.58
(11) 93046-3393;11/07/2025;Produto;vestuário;Parque Trianon;-23.564034605672298;-46.656844607927994;Renner;Av. Paulista, 2230;851.28;33.86
(11) 94840-5026;27/07/2025;Produto;móveis;Estação Consolação;-23.555654549589896;-46.661002881004606;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;903.69;23.83
(41) 92834-1520;15/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.564150453940492;-46.6568835748398;Ponto Frio;Rua da Consolação, 2303;956.3;276.19
(11) 94951-9504;06/07/2025;Desconto;vestuário;Semáforo;-23.5612935865806;-46.654175562069014;Riachuelo;Av. Paulista, 2277;475.84;64.32
(11) 99653-9025;16/07/2025;Desconto;outros;Semáforo;-23.561956455391105;-46.6542834641503;Smart Fit;Av. Paulista, 2006;767.2;306.48
(11) 98201-8635;09/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.563975373930102;-46.650234065144396;Ponto Frio;Rua da Consolação, 2303;823.56;41.18
(11) 92810-3572;19/07/2025;Produto;móveis;Calçada aleatória;-23.5636859597289;-46.64995580434221;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;947.05;13.1
(11) 98486-6858;05/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.570829619177903;-46.64539882969061;Lojas Americanas;Av. Paulista, 2300;878.88;48.65
(11) 98927-8123;19/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.5704951001883;-46.6453651543668;Riachuelo;Av. Paulista, 2277;637.75;12.09
(11) 98520-7277;09/07/2025;Desconto;vestuário;Calçada aleatória;-23.564344298788303;-46.64988935267629;Lojas Americanas;Av. Paulista, 2300;158.19;31.26
(11) 93612-5493;27/07/2025;Produto;eletrodoméstico;Semáforo;-23.561767997491597;-46.654127013247;Ponto Frio;Rua da Consolação, 2303;655.23;10.31
(11) 93900-1660;13/07/2025;Produto;outros;Calçada aleatória;-23.564377700817992;-46.650012482248606;Smart Fit;Av. Paulista, 2006;188.08;10.39
(11) 92215-3012;26/07/2025;Produto;vestuário;Semáforo;-23.561631565411798;-46.653662220900806;Riachuelo;Av. Paulista, 2277;712.99;31.97
(11) 94372-2846;19/07/2025;Cashback;vestuário;Shopping Cidade São Paulo;-23.5632855285304;-46.65268792563089;Havaianas;Av. Paulista, 2439;736.33;36.82
(11) 95776-2359;26/07/2025;Cashback;móveis;Calçada aleatória;-23.5641293539161;-46.6501405432952;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;375.77;18.79
(11) 97357-8863;19/07/2025;Cashback;mercado express;Shopping Pátio Paulista;-23.570415065965;-46.6456825004508;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;450.72;22.54
(11) 96353-5333;19/07/2025;Cashback;mercado express;Semáforo;-23.562225979263502;-46.6536687210798;Pão de Açúcar;Rua Pamplona, 1704;391.19;19.56
(11) 97020-1586;26/07/2025;Cashback;restaurante;Semáforo;-23.561957872239695;-46.6538693753041;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;519.29;25.96
(11) 94378-1155;27/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.5636744956302;-46.65303027946119;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;573.54;28.68
(11) 95179-1797;26/07/2025;Produto;restaurante;Parque Trianon;-23.564443263734397;-46.65714316302759;Subway;Av. Paulista, 2026;469.65;17.71
(11) 98246-1288;20/07/2025;Desconto;outros;Estação Consolação;-23.55559809319469;-46.6623206740611;Smart Fit;Av. Paulista, 2006;805.18;261.86
(11) 93768-7726;20/07/2025;Produto;mercado express;MASP;-23.560936144380598;-46.6558298301919;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;624.0;33.49
(11) 92747-3350;20/07/2025;Desconto;outros;Shopping Pátio Paulista;-23.5701409115021;-46.6459167910247;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;483.77;215.61
(11) 93431-7998;06/07/2025;Cashback;farmácia;Estação Consolação;-23.555619842019695;-46.66159244122098;Drogaria São Paulo;Av. Paulista, 1230;796.94;39.85
(71) 98099-5110;26/07/2025;Desconto;móveis;Parque Trianon;-23.563766694106;-46.657069137410204;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;376.0;150.92
(41) 97056-9605;09/07/2025;Desconto;outros;Shopping Pátio Paulista;-23.570407035437295;-46.64532034140429;Smart Fit;Av. Paulista, 2006;362.94;121.32
(11) 91361-9590;26/07/2025;Desconto;farmácia;Shopping Pátio Paulista;-23.570744352888102;-46.64557832673022;Drogaria São Paulo;Av. Paulista, 1230;498.27;91.18
(11) 91292-2634;26/07/2025;Cashback;restaurante;MASP;-23.561980358671104;-46.6556702490942;Subway;Av. Paulista, 2026;232.27;11.61
(11) 95494-8545;19/07/2025;Desconto;móveis;Shopping Cidade São Paulo;-23.562570601236903;-46.6526763308143;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;784.91;168.57
(11) 92647-9644;12/07/2025;Desconto;móveis;Calçada aleatória;-23.564027414378096;-46.649735855609705;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;856.19;305.97
(11) 97563-8668;06/07/2025;Produto;outros;Calçada aleatória;-23.563990574757902;-46.64995047013452;Smart Fit;Av. Paulista, 2006;703.5;22.18
(11) 92767-4147;19/07/2025;Desconto;vestuário;Calçada aleatória;-23.564117299832397;-46.65012844567589;Riachuelo;Av. Paulista, 2277;721.08;92.9
(11) 91375-9440;19/07/2025;Produto;móveis;Calçada aleatória;-23.564026008246;-46.6499874985733;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;482.54;26.95
(11) 97474-5137;05/07/2025;Cashback;vestuário;MASP;-23.561768432378397;-46.6559008065957;Renner;Av. Paulista, 2230;785.75;39.29
(11) 92045-6475;05/07/2025;Cashback;restaurante;Estação Consolação;-23.555300439818303;-46.66174374013799;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;164.74;8.24
(11) 92190-7645;13/07/2025;Desconto;vestuário;Shopping Pátio Paulista;-23.570920176494802;-46.6456964248204;Renner;Av. Paulista, 2230;536.23;146.83
(11) 98952-7573;12/07/2025;Produto;mercado express;Calçada aleatória;-23.564214383843606;-46.65040150254751;Pão de Açúcar;Rua Pamplona, 1704;910.35;36.16
(11) 93824-4651;13/07/2025;Produto;vestuário;Semáforo;-23.561958249461394;-46.654213084611094;Renner;Av. Paulista, 2230;496.83;23.66
(11) 94449-4191;20/07/2025;Produto;vestuário;Calçada aleatória;-23.56418741425;-46.6499539717858;Lojas Americanas;Av. Paulista, 2300;138.39;3.82
(11) 96489-2497;24/07/2025;Produto;mercado express;Semáforo;-23.56245995237861;-46.654522470895;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;668.43;14.32
(11) 94349-8289;27/07/2025;Produto;restaurante;Shopping Cidade São Paulo;-23.562955738341604;-46.6528822500802;Subway;Av. Paulista, 2026;148.91;7.96
(41) 99711-8674;26/07/2025;Desconto;móveis;Calçada aleatória;-23.564293003308503;-46.65053995186061;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;397.05;147.97
(11) 98185-2075;06/07/2025;Produto;móveis;Parque Trianon;-23.56415784094;-46.65687058237569;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;459.49;12.13
(11) 92739-3285;26/07/2025;Desconto;mercado express;Parque Trianon;-23.563978298615304;-46.65628143798311;Pão de Açúcar;Rua Pamplona, 1704;427.94;184.34
(21) 98630-8782;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.563673925314596;-46.650279347355;Renner;Av. Paulista, 2230;404.55;20.23
(11) 99996-7494;19/07/2025;Cashback;vestuário;MASP;-23.5617731165014;-46.655068993617704;Havaianas;Av. Paulista, 2439;788.51;39.43
(11) 95659-7170;20/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.5628382283982;-46.652126189117794;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;711.18;35.56
(11) 95669-3537;19/07/2025;Desconto;outros;Calçada aleatória;-23.5639775444563;-46.64991794352971;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;661.89;117.58
(11) 93129-6745;13/07/2025;Cashback;vestuário;Estação Consolação;-23.556215621982602;-46.66157088824889;Renner;Av. Paulista, 2230;201.13;10.06
(11) 96996-2978;06/07/2025;Cashback;vestuário;Estação Consolação;-23.555749630580696;-46.6618892416529;Riachuelo;Av. Paulista, 2277;302.71;15.14
(11) 96199-5066;17/07/2025;Desconto;vestuário;Calçada aleatória;-23.564161557936;-46.64954544708189;Riachuelo;Av. Paulista, 2277;294.48;69.98
(11) 92700-3073;20/07/2025;Produto;restaurante;Estação Consolação;-23.555808552476;-46.6609966486092;Subway;Av. Paulista, 2026;551.73;32.16
(11) 96305-7781;05/07/2025;Cashback;vestuário;Parque Trianon;-23.564534203830902;-46.6571556390558;Renner;Av. Paulista, 2230;108.57;5.43
(11) 97405-9245;26/07/2025;Desconto;vestuário;Semáforo;-23.5624641835653;-46.654362826736104;Lojas Americanas;Av. Paulista, 2300;298.14;63.05
(11) 93806-5103;14/07/2025;Desconto;vestuário;MASP;-23.5616624617117;-46.655786407111904;Renner;Av. Paulista, 2230;582.17;160.13
(11) 93881-4837;05/07/2025;Produto;restaurante;Calçada aleatória;-23.5639199521486;-46.6502037870958;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;339.58;18.15
(11) 98466-8033;22/07/2025;Cashback;vestuário;Shopping Pátio Paulista;-23.571217339867196;-46.645207692138;Havaianas;Av. Paulista, 2439;216.95;10.85
(11) 95838-8873;26/07/2025;Produto;vestuário;Calçada aleatória;-23.564085729414803;-46.650334887050995;Lojas Americanas;Av. Paulista, 2300;517.39;10.0
(11) 98908-6883;19/07/2025;Produto;mercado express;Parque Trianon;-23.5639295207656;-46.6569376664488;Pão de Açúcar;Rua Pamplona, 1704;884.39;39.68
(11) 92256-5825;05/07/2025;Produto;móveis;Semáforo;-23.562096802939504;-46.6539554406953;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;691.4;31.4
(11) 93315-9091;13/07/2025;Produto;eletrodoméstico;Shopping Pátio Paulista;-23.5708955089521;-46.645423026147;Kalunga;Rua Augusta, 2220;407.84;9.11
(11) 94118-9100;12/07/2025;Desconto;móveis;Shopping Pátio Paulista;-23.5708480601284;-46.6458326708965;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;587.31;223.39
(11) 91229-5922;19/07/2025;Desconto;vestuário;Parque Trianon;-23.5638173594551;-46.6566378123104;Lojas Americanas;Av. Paulista, 2300;394.83;154.93
(11) 91225-4082;26/07/2025;Cashback;vestuário;Parque Trianon;-23.563536267629495;-46.6566822605284;Renner;Av. Paulista, 2230;511.82;25.59
(11) 99485-9433;05/07/2025;Cashback;vestuário;Semáforo;-23.5620972216551;-46.65446230992071;Riachuelo;Av. Paulista, 2277;967.49;48.37
(31) 97961-2503;19/07/2025;Cashback;restaurante;Parque Trianon;-23.563590483324305;-46.6565877912033;Subway;Av. Paulista, 2026;989.42;49.47
(21) 98440-3624;13/07/2025;Produto;eletrodoméstico;Shopping Pátio Paulista;-23.570750592846007;-46.6453746432886;Ponto Frio;Rua da Consolação, 2303;575.15;25.59
(11) 96065-5398;03/07/2025;Produto;vestuário;MASP;-23.561513653338093;-46.65543061693491;Havaianas;Av. Paulista, 2439;202.86;3.01
(11) 94409-2720;19/07/2025;Produto;restaurante;Semáforo;-23.5621544593987;-46.653406404613705;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;947.93;33.08
(11) 94552-9719;27/07/2025;Produto;vestuário;Calçada aleatória;-23.563764163835703;-46.649460736546494;Havaianas;Av. Paulista, 2439;189.49;9.47
(11) 96404-9664;23/07/2025;Desconto;outros;Estação Consolação;-23.555910139180803;-46.661496491118605;Smart Fit;Av. Paulista, 2006;910.86;199.16
(11) 98962-7678;26/07/2025;Cashback;restaurante;Estação Consolação;-23.556061783759507;-46.661364803224295;Subway;Av. Paulista, 2026;283.54;14.18
(41) 99577-2696;13/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.5637422875401;-46.65627989282449;Ponto Frio;Rua da Consolação, 2303;148.26;54.69
(11) 99246-5609;09/07/2025;Produto;mercado express;Calçada aleatória;-23.5638553880608;-46.6497827717392;Pão de Açúcar;Rua Pamplona, 1704;890.8;42.66
(11) 97890-2665;26/07/2025;Produto;mercado express;Semáforo;-23.5621412491129;-46.65383758618821;Pão de Açúcar;Rua Pamplona, 1704;554.9;8.84
